Index,Original Name,Latitude,Longitude,Google Maps Link
1,20251218_114910.jpg,31.262065199722223,34.803495999999996,"https://www.google.com/maps?q=31.262065199722223,34.803495999999996"
2,20251218_115013.jpg,31.2620448,34.803414399999994,"https://www.google.com/maps?q=31.2620448,34.803414399999994"
3,20251218_115019.jpg,31.2620448,34.803414399999994,"https://www.google.com/maps?q=31.2620448,34.803414399999994"
4,20251218_115025.jpg,31.2620448,34.803414399999994,"https://www.google.com/maps?q=31.2620448,34.803414399999994"
5,20251218_115028.jpg,31.2620448,34.803414399999994,"https://www.google.com/maps?q=31.2620448,34.803414399999994"
6,20251218_115043.jpg,31.2620448,34.803414399999994,"https://www.google.com/maps?q=31.2620448,34.803414399999994"
7,20251218_115046.jpg,31.2620448,34.803414399999994,"https://www.google.com/maps?q=31.2620448,34.803414399999994"
8,20251218_115048.jpg,31.2620448,34.803414399999994,"https://www.google.com/maps?q=31.2620448,34.803414399999994"
9,20251218_115053.jpg,31.2620448,34.803414399999994,"https://www.google.com/maps?q=31.2620448,34.803414399999994"
10,20251218_115109.jpg,31.262020799722222,34.80350949972222,"https://www.google.com/maps?q=31.262020799722222,34.80350949972222"
11,20251218_115112.jpg,31.262020799722222,34.80350949972222,"https://www.google.com/maps?q=31.262020799722222,34.80350949972222"
12,20251218_115115.jpg,31.262020799722222,34.80350949972222,"https://www.google.com/maps?q=31.262020799722222,34.80350949972222"
13,20251218_115133.jpg,31.262020799722222,34.80350949972222,"https://www.google.com/maps?q=31.262020799722222,34.80350949972222"
14,20251218_115136.jpg,31.262020799722222,34.80350949972222,"https://www.google.com/maps?q=31.262020799722222,34.80350949972222"
15,20251218_115138.jpg,31.262020799722222,34.80350949972222,"https://www.google.com/maps?q=31.262020799722222,34.80350949972222"
16,20251218_115144.jpg,31.262020799722222,34.80350949972222,"https://www.google.com/maps?q=31.262020799722222,34.80350949972222"
17,20251218_115147.jpg,31.262020799722222,34.80350949972222,"https://www.google.com/maps?q=31.262020799722222,34.80350949972222"
18,20251218_115158.jpg,31.262020799722222,34.80350949972222,"https://www.google.com/maps?q=31.262020799722222,34.80350949972222"
19,20251218_115203.jpg,31.262020799722222,34.80350949972222,"https://www.google.com/maps?q=31.262020799722222,34.80350949972222"
20,20251218_115206.jpg,31.262137299722223,34.803392099999996,"https://www.google.com/maps?q=31.262137299722223,34.803392099999996"
21,20251218_115210.jpg,31.262085599722223,34.803440699999996,"https://www.google.com/maps?q=31.262085599722223,34.803440699999996"
22,20251218_115225.jpg,31.262085599722223,34.803440699999996,"https://www.google.com/maps?q=31.262085599722223,34.803440699999996"
23,20251218_115227.jpg,31.262085599722223,34.803440699999996,"https://www.google.com/maps?q=31.262085599722223,34.803440699999996"
24,20251218_115229.jpg,31.262085599722223,34.803440699999996,"https://www.google.com/maps?q=31.262085599722223,34.803440699999996"
25,20251218_115233.jpg,31.262085599722223,34.803440699999996,"https://www.google.com/maps?q=31.262085599722223,34.803440699999996"
26,20251218_115234.jpg,31.262085599722223,34.803440699999996,"https://www.google.com/maps?q=31.262085599722223,34.803440699999996"
27,20251218_115242.jpg,31.262085599722223,34.803440699999996,"https://www.google.com/maps?q=31.262085599722223,34.803440699999996"
28,20251218_115251.jpg,31.262085599722223,34.803440699999996,"https://www.google.com/maps?q=31.262085599722223,34.803440699999996"
29,20251218_115254.jpg,31.262085599722223,34.803440699999996,"https://www.google.com/maps?q=31.262085599722223,34.803440699999996"
30,20251218_115311.jpg,31.2620165,34.803367599999994,"https://www.google.com/maps?q=31.2620165,34.803367599999994"
31,20251218_115314.jpg,31.2620165,34.803367599999994,"https://www.google.com/maps?q=31.2620165,34.803367599999994"
32,20251218_115317.jpg,31.2620165,34.803367599999994,"https://www.google.com/maps?q=31.2620165,34.803367599999994"
33,PXL_20251218_094955044.MP.jpg,31.262138888888888,34.80356388888889,"https://www.google.com/maps?q=31.262138888888888,34.80356388888889"
34,PXL_20251218_095013718.MP.jpg,31.262080555555556,34.803602777777776,"https://www.google.com/maps?q=31.262080555555556,34.803602777777776"
35,PXL_20251218_095015723.MP.jpg,31.262080555555556,34.803602777777776,"https://www.google.com/maps?q=31.262080555555556,34.803602777777776"
36,PXL_20251218_095030854.MP.jpg,31.26178888888889,34.80343333333333,"https://www.google.com/maps?q=31.26178888888889,34.80343333333333"
37,PXL_20251218_095033370.MP.jpg,31.26178888888889,34.80343333333333,"https://www.google.com/maps?q=31.26178888888889,34.80343333333333"
38,PXL_20251218_095043236.MP.jpg,31.26178888888889,34.80343333333333,"https://www.google.com/maps?q=31.26178888888889,34.80343333333333"
39,PXL_20251218_095044789.MP.jpg,31.261844444444446,34.80347222222222,"https://www.google.com/maps?q=31.261844444444446,34.80347222222222"
40,PXL_20251218_095057302.MP.jpg,31.261844444444446,34.80347222222222,"https://www.google.com/maps?q=31.261844444444446,34.80347222222222"
41,PXL_20251218_095100662.MP.jpg,31.261844444444446,34.80347222222222,"https://www.google.com/maps?q=31.261844444444446,34.80347222222222"
42,PXL_20251218_095114387.MP.jpg,31.26175,34.80347222222222,"https://www.google.com/maps?q=31.26175,34.80347222222222"
43,PXL_20251218_095116999.MP.jpg,31.26175,34.80347222222222,"https://www.google.com/maps?q=31.26175,34.80347222222222"
44,PXL_20251218_095122936.MP.jpg,31.26175,34.80347222222222,"https://www.google.com/maps?q=31.26175,34.80347222222222"
45,PXL_20251218_095133941.MP.jpg,31.261791666666667,34.80325555555555,"https://www.google.com/maps?q=31.261791666666667,34.80325555555555"
46,PXL_20251218_095147413.MP.jpg,31.261983333333333,34.80334166666666,"https://www.google.com/maps?q=31.261983333333333,34.80334166666666"
47,PXL_20251218_095151067.MP.jpg,31.261983333333333,34.80334166666666,"https://www.google.com/maps?q=31.261983333333333,34.80334166666666"
48,PXL_20251218_095153078.MP.jpg,31.261983333333333,34.80334166666666,"https://www.google.com/maps?q=31.261983333333333,34.80334166666666"
49,PXL_20251218_095201189.MP.jpg,31.261983333333333,34.80334166666666,"https://www.google.com/maps?q=31.261983333333333,34.80334166666666"
50,PXL_20251218_095204854.MP.jpg,31.261983333333333,34.80334166666666,"https://www.google.com/maps?q=31.261983333333333,34.80334166666666"
51,PXL_20251218_095211674.MP.jpg,31.262105555555557,34.803399999999996,"https://www.google.com/maps?q=31.262105555555557,34.803399999999996"
